id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
88000591,20150414T000000,212000.0,3,1.0,1000,9450,1.0,0,0,3,6,1000.0,0,1962,0,98055,47.4562,-122.193,1300,13500
7504030090,20140601T000000,660000.0,4,1.75,2780,9900,2.0,0,0,4,10,2780.0,0,1978,0,98074,47.6348,-122.06,2600,12000
6117502220,20141117T000000,1575000.0,3,3.0,2610,22672,1.5,1,4,4,8,2610.0,0,1952,0,98166,47.4414,-122.354,2810,22672
7880020030,20141110T000000,725000.0,4,2.5,3040,35201,2.0,0,0,4,10,3040.0,0,1987,0,98027,47.4872,-122.066,2990,35416
7871500280,20150413T000000,975000.0,4,2.25,2250,3600,2.0,0,0,4,9,2010.0,240,1912,1994,98119,47.643,-122.37,1910,3990
203400090,20140729T000000,740000.0,4,3.5,3760,57063,2.0,0,0,3,9,2950.0,810,1998,0,98053,47.6328,-121.964,2870,28945
3330501645,20150223T000000,260000.0,3,1.0,1150,3090,1.0,0,0,3,6,1150.0,0,1910,0,98118,47.5506,-122.27600000000001,1150,5664
1389310130,20141212T000000,330000.0,3,2.5,1676,18778,2.0,0,0,3,7,1676.0,0,1997,0,98014,47.6521,-121.905,1410,18778
7414200010,20141218T000000,276000.0,3,1.0,870,8040,1.0,0,0,3,7,870.0,0,1953,0,98177,47.7048,-122.368,1440,8040
8682301050,20141202T000000,705000.0,2,2.5,2300,6400,1.0,0,0,3,8,2300.0,0,2007,0,98053,47.7196,-122.02,2300,6400
7575500080,20141120T000000,202000.0,3,1.5,1420,9081,1.0,0,0,4,6,1420.0,0,1990,0,98022,47.1948,-121.999,1090,8410
6744700302,20140620T000000,790000.0,4,1.75,2050,10920,1.0,0,3,3,8,1450.0,600,1974,0,98155,47.7431,-122.286,2440,10920
7899800791,20141023T000000,230000.0,3,2.0,1160,1174,2.0,0,0,3,7,790.0,370,2007,0,98106,47.5225,-122.35700000000001,1160,994
6056111350,20150512T000000,439000.0,3,2.25,1430,2343,2.0,0,0,3,8,1430.0,0,2012,0,98108,47.5648,-122.294,1270,1916
121029034,20140624T000000,549000.0,2,1.0,2034,13392,1.0,1,4,5,7,1159.0,875,1947,0,98070,47.3312,-122.50299999999999,1156,15961
5469300330,20140905T000000,275000.0,4,1.75,2000,8700,1.0,0,0,5,7,1010.0,990,1975,0,98042,47.373999999999995,-122.141,1490,7350
9460000010,20141203T000000,285000.0,3,1.75,1990,6500,1.0,0,0,3,7,1090.0,900,1961,0,98055,47.488,-122.221,2150,6500
8651611130,20140605T000000,798000.0,3,3.5,3590,6402,2.0,0,0,3,10,3590.0,0,1999,0,98074,47.6336,-122.06299999999999,3230,7305
3343301393,20150330T000000,789888.0,5,3.5,3300,7860,2.0,0,0,3,9,2410.0,890,2001,0,98006,47.5463,-122.19200000000001,2540,9920
6821102346,20140522T000000,505000.0,3,2.25,1670,1596,2.0,0,0,3,8,1220.0,450,2002,0,98199,47.6474,-122.396,1670,1596
1735800050,20150409T000000,142500.0,1,1.0,690,6825,1.0,0,0,4,5,690.0,0,1917,0,98002,47.3109,-122.225,1330,5381
4321200970,20140610T000000,555000.0,3,2.0,2180,4976,1.5,0,2,4,8,1680.0,500,1930,0,98126,47.573,-122.38,1850,5000
2464400280,20150504T000000,710000.0,4,3.5,2850,2910,2.0,0,2,3,8,1970.0,880,1905,1996,98115,47.6855,-122.321,1460,3880
7525211410,20140715T000000,425500.0,3,2.5,1970,2752,2.0,0,0,3,8,1970.0,0,1978,0,98052,47.6345,-122.10799999999999,1850,2778
7203100120,20140616T000000,680000.0,4,2.75,2500,4950,2.0,0,0,3,8,2500.0,0,2010,0,98053,47.6964,-122.01700000000001,2500,4950
2113700335,20150408T000000,316500.0,3,1.75,1460,6360,1.0,0,2,3,7,1010.0,450,1979,0,98106,47.5311,-122.353,1400,4240
8079040330,20140927T000000,406500.0,3,2.0,1780,8621,1.0,0,0,3,8,1780.0,0,1992,0,98059,47.5062,-122.149,2470,8542
2050100250,20140903T000000,665000.0,3,2.5,2330,15536,1.0,0,2,3,10,2330.0,0,1996,0,98074,47.655,-122.087,3320,17461
98001000,20141007T000000,1025000.0,5,3.5,5050,16500,2.0,0,2,3,11,5050.0,0,2001,0,98075,47.5863,-121.96700000000001,4570,16500
2481600030,20140701T000000,660000.0,3,2.0,2570,28500,1.0,0,0,3,9,1970.0,600,1983,0,98052,47.7318,-122.13799999999999,3070,32400
2722049246,20141114T000000,280000.0,3,2.0,1640,13249,1.0,0,0,3,7,1640.0,0,1995,0,98032,47.3589,-122.281,1640,9240
7852140040,20140825T000000,507250.0,3,2.5,2270,5536,2.0,0,0,3,8,2270.0,0,2003,0,98065,47.5389,-121.881,2270,5731
3023059012,20140910T000000,389900.0,4,1.0,1710,117176,1.5,0,0,4,6,1710.0,0,1942,0,98055,47.4497,-122.212,1940,12223
6151800080,20140902T000000,570000.0,3,1.5,1980,10203,1.0,0,0,4,7,1680.0,300,1946,0,98010,47.3402,-122.046,1980,13664
7140600055,20150411T000000,207000.0,3,1.0,990,10800,1.0,0,0,4,6,990.0,0,1959,0,98002,47.293,-122.215,1060,10364
7853390260,20150205T000000,640000.0,4,3.5,3220,5741,2.0,0,0,3,9,3220.0,0,2013,0,98065,47.5169,-121.88600000000001,2960,6534
8728550150,20140715T000000,545000.0,3,2.5,2660,20369,2.0,0,0,3,8,2660.0,0,1992,0,98027,47.5234,-122.055,2720,12927
6821101765,20140621T000000,442900.0,4,1.75,1780,2788,1.0,0,0,4,6,890.0,890,1943,0,98199,47.6511,-122.4,1760,5664
1176001119,20150224T000000,609500.0,3,1.75,1590,1113,3.0,0,0,3,8,1590.0,0,2014,0,98107,47.6691,-122.402,1520,1357
125039021,20140924T000000,575000.0,2,1.0,1230,2726,1.5,0,0,3,7,880.0,350,1920,0,98117,47.6815,-122.359,1710,3750
1737100040,20141022T000000,525000.0,3,1.75,1710,7350,1.0,0,0,3,8,1280.0,430,1981,0,98033,47.699,-122.167,2100,7560
2380000190,20140701T000000,375000.0,3,1.75,2530,35150,1.0,0,0,4,7,1800.0,730,1977,0,98042,47.3913,-122.12100000000001,2460,36386
3578700017,20150123T000000,695000.0,4,2.5,3010,11393,2.0,0,0,3,8,3010.0,0,2005,0,98028,47.7389,-122.221,2810,11282
2341300115,20140808T000000,235000.0,2,1.0,720,6321,1.0,0,0,3,6,720.0,0,1940,0,98118,47.551,-122.289,920,5684
2426049154,20150305T000000,412500.0,3,1.75,1660,10716,1.0,0,0,3,7,1100.0,560,1988,0,98034,47.7326,-122.234,1630,7626
7227502075,20150409T000000,410000.0,4,2.5,2070,6180,2.0,0,0,3,8,2070.0,0,2007,0,98056,47.4915,-122.18299999999999,1250,6018
8718500260,20140723T000000,485000.0,4,2.5,2420,10603,1.0,0,0,5,7,1210.0,1210,1958,0,98028,47.7397,-122.259,1750,10800
3303860160,20150224T000000,430000.0,3,2.5,2670,12806,2.0,0,0,3,9,2670.0,0,2010,0,98038,47.3686,-122.059,3010,7231
2256500005,20141014T000000,612000.0,3,3.0,1740,3700,1.0,0,0,3,7,1740.0,0,1982,0,98122,47.6102,-122.309,1830,2480
5420800010,20140508T000000,266000.0,3,2.5,1940,8547,1.0,0,0,3,7,1460.0,480,1989,0,98030,47.3491,-122.177,1750,7803
179000350,20141105T000000,194000.0,3,1.5,1010,5000,1.0,0,0,3,6,1010.0,0,1943,0,98178,47.4925,-122.27799999999999,980,5000
7202340960,20140908T000000,581000.0,3,2.5,2600,4438,2.0,0,0,3,7,2600.0,0,2004,0,98053,47.6799,-122.03399999999999,2600,4904
4229900140,20141006T000000,310000.0,2,1.0,720,5750,1.0,0,0,2,6,720.0,0,1943,0,98136,47.5535,-122.39299999999999,980,6125
7399300420,20140818T000000,255000.0,3,1.0,1170,7395,1.0,0,0,4,7,1170.0,0,1969,0,98055,47.4627,-122.19,1430,7920
1407300012,20150128T000000,400000.0,2,2.0,1050,1173,2.0,0,0,3,8,720.0,330,2004,0,98122,47.6181,-122.302,1340,1317
3226049080,20150224T000000,397000.0,2,1.0,1030,12350,1.5,0,0,3,7,1030.0,0,1942,0,98115,47.6984,-122.324,1790,6900
4019301300,20141223T000000,472000.0,3,2.0,2200,21890,1.0,0,2,3,8,1200.0,1000,1961,0,98155,47.7584,-122.271,2600,15162
8155500110,20150429T000000,754000.0,5,1.75,2350,7800,1.0,0,0,4,8,1510.0,840,1968,0,98008,47.6225,-122.10700000000001,2220,8400
2424039029,20150427T000000,325000.0,3,2.25,1330,1198,2.0,0,0,3,8,1080.0,250,2007,0,98106,47.555,-122.36200000000001,1260,1062
5072410070,20141021T000000,505000.0,3,1.75,2519,8690,2.0,0,0,5,8,2519.0,0,1973,0,98166,47.4428,-122.344,2500,9500
7852020760,20141101T000000,399000.0,3,2.5,1740,3690,2.0,0,0,3,8,1740.0,0,2000,0,98065,47.5345,-121.867,2100,4944
818500490,20141009T000000,153503.0,2,2.5,1240,3649,2.0,0,0,3,7,1240.0,0,1986,0,98003,47.3241,-122.322,1400,3721
2883200524,20140512T000000,635000.0,3,2.5,1570,1433,3.0,0,0,3,8,1570.0,0,2010,0,98103,47.6858,-122.336,1570,2652
9834200305,20150210T000000,615000.0,3,1.0,1790,3876,1.5,0,0,5,7,1090.0,700,1904,0,98144,47.575,-122.288,1360,4080
2025059201,20140731T000000,725000.0,3,1.75,1880,13300,1.0,0,0,3,7,1380.0,500,1967,0,98004,47.63399999999999,-122.204,3550,10883
2564900470,20140714T000000,718500.0,4,2.75,2840,8800,2.0,0,0,3,9,2840.0,0,2008,0,98033,47.7029,-122.171,1840,7700
7979900440,20150512T000000,600000.0,2,1.75,2080,13054,1.0,0,1,3,7,2080.0,0,1951,0,98155,47.7435,-122.292,2440,13054
8165501620,20141218T000000,348500.0,2,2.25,1550,1824,2.0,0,0,3,8,1550.0,0,2007,0,98106,47.5396,-122.368,1460,1826
4139440480,20140626T000000,695000.0,3,2.75,2590,12063,2.0,0,0,3,10,2590.0,0,1993,0,98006,47.5527,-122.12,2850,8469
3361400980,20150512T000000,135000.0,2,1.0,600,6120,1.0,0,0,3,5,600.0,0,1943,1989,98168,47.5,-122.31700000000001,1090,6120
7212680460,20140924T000000,359000.0,4,3.5,2770,8763,2.0,0,0,3,8,2100.0,670,1996,0,98003,47.2625,-122.30799999999999,2030,7242
1898310100,20150220T000000,236775.0,3,2.5,1830,8372,2.0,0,0,3,8,1830.0,0,1987,0,98023,47.3116,-122.4,1770,8372
9550200370,20140520T000000,700000.0,4,1.0,1680,4021,1.5,0,0,3,7,1680.0,0,1921,0,98103,47.6663,-122.33200000000001,1710,4021
5100400251,20150106T000000,390000.0,2,1.0,962,1992,2.0,0,0,3,7,962.0,0,2012,0,98115,47.6911,-122.31299999999999,1130,1992
2391601445,20150304T000000,840000.0,3,3.0,3570,6250,2.0,0,2,3,10,2710.0,860,1985,0,98116,47.5624,-122.399,2550,7596
4045800030,20150511T000000,739000.0,3,2.25,2220,10530,1.0,0,0,4,8,1700.0,520,1974,0,98052,47.6383,-122.098,2500,10014
3024089049,20140609T000000,280000.0,2,1.75,1610,158558,1.5,0,0,2,6,1610.0,0,1948,0,98065,47.5319,-121.84,1800,3572
1352300315,20140808T000000,219950.0,2,1.0,1010,4120,2.0,0,0,3,6,1010.0,0,1907,1953,98055,47.488,-122.2,1200,4120
7849202296,20150130T000000,339900.0,3,2.5,1470,4675,2.0,0,0,3,7,1470.0,0,1999,0,98065,47.5261,-121.82700000000001,1500,4385
6146600175,20141107T000000,129000.0,2,1.0,760,5240,1.0,0,0,3,6,760.0,0,1949,0,98032,47.388000000000005,-122.234,980,5080
4057300030,20141114T000000,310000.0,3,1.5,1140,3292,2.0,0,0,3,7,1140.0,0,1988,0,98029,47.5701,-122.01700000000001,1150,3592
5169700132,20150401T000000,507950.0,4,2.5,2630,6283,2.0,0,0,3,9,2630.0,0,2006,0,98059,47.5079,-122.15799999999999,2630,7210
7697000170,20141025T000000,312000.0,3,2.5,1750,4076,2.0,0,0,3,7,1750.0,0,2013,0,98038,47.3597,-122.045,1810,4090
3992700036,20140626T000000,415000.0,3,1.0,1170,6700,1.0,0,0,3,8,1170.0,0,1957,0,98125,47.7122,-122.29,2410,7620
3425059141,20140528T000000,999000.0,7,4.0,3150,34830,1.0,0,0,3,9,3150.0,0,1957,2005,98007,47.6029,-122.147,2390,12054
1370800515,20141030T000000,2950000.0,4,4.25,4470,5884,2.0,0,1,3,11,3230.0,1240,2010,0,98199,47.6387,-122.405,2570,6000
7399300780,20150429T000000,337500.0,3,2.25,1530,6600,1.0,0,0,4,7,1240.0,290,1968,0,98055,47.461999999999996,-122.18799999999999,1500,7700
7504020610,20140618T000000,615000.0,5,2.25,2480,12070,2.0,0,0,3,9,2480.0,0,1978,0,98074,47.631,-122.052,2570,12000
2321300390,20141105T000000,650000.0,3,2.0,1870,3388,1.0,0,0,4,8,1230.0,640,1925,0,98199,47.6372,-122.395,1780,4050
3348401490,20140630T000000,265000.0,2,2.0,1860,10856,1.0,0,0,3,8,1260.0,600,1952,0,98178,47.4989,-122.265,1250,10008
321059091,20140605T000000,299950.0,4,1.75,1560,31299,1.0,0,0,4,7,1560.0,0,1965,0,98092,47.3384,-122.164,2460,44907
9276202130,20150408T000000,590000.0,3,2.5,1710,2875,2.0,0,0,3,8,1710.0,0,2006,0,98116,47.5787,-122.39200000000001,1640,5750
7214810510,20150408T000000,480000.0,5,2.75,2760,7200,1.0,0,0,3,7,1430.0,1330,1979,0,98072,47.7563,-122.147,2460,8750
6703700025,20141105T000000,373000.0,3,1.75,1850,9655,1.0,0,0,3,7,1100.0,750,1959,0,98155,47.7358,-122.319,1480,8683
3345100251,20150217T000000,429900.0,4,1.5,1820,17918,1.0,0,0,4,8,1190.0,630,1962,0,98056,47.521,-122.179,1890,15241
13001795,20141014T000000,319500.0,4,2.75,2500,5100,1.5,0,0,4,7,1420.0,1080,1907,0,98108,47.523,-122.33200000000001,1430,5100
2887700970,20150209T000000,637000.0,4,2.75,2190,2867,1.5,0,0,5,7,1470.0,720,1929,0,98115,47.6868,-122.30799999999999,1600,3800
3751600784,20150403T000000,331210.0,4,2.5,2240,4800,2.0,0,0,3,8,2240.0,0,2014,0,98001,47.2911,-122.266,2240,5040
114100304,20141203T000000,515000.0,4,2.5,2800,21370,2.0,0,0,3,8,2800.0,0,2003,0,98028,47.776,-122.24600000000001,1880,9336
5031300011,20141104T000000,299500.0,3,1.75,1880,11700,1.0,0,0,4,7,1880.0,0,1968,0,98092,47.3213,-122.18700000000001,2230,35200
925049360,20150428T000000,512000.0,2,2.0,1270,3881,1.0,0,0,4,6,610.0,660,1926,0,98105,47.6694,-122.29799999999999,1370,5000
4024101052,20141217T000000,305500.0,3,1.0,1240,6090,1.0,0,0,4,7,1240.0,0,1950,0,98155,47.7542,-122.307,1550,9096
824059305,20150108T000000,2200000.0,5,4.0,5840,11652,2.0,0,1,3,11,4410.0,1430,1988,0,98004,47.5835,-122.20200000000001,3120,13639
714000315,20150414T000000,515000.0,3,2.75,1710,9448,1.0,0,0,3,7,1010.0,700,1947,0,98105,47.6693,-122.26700000000001,1960,8951
7298900010,20140924T000000,640000.0,4,2.5,2970,34981,2.0,0,0,3,9,2970.0,0,1998,0,98077,47.7365,-122.037,3170,30277
2873000920,20150331T000000,257000.0,3,1.75,1430,7210,1.0,0,0,3,7,1430.0,0,1975,0,98031,47.4189,-122.16799999999999,1220,7777
1818800144,20140502T000000,750000.0,3,2.5,2390,6550,1.0,0,2,4,8,1440.0,950,1955,0,98116,47.5714,-122.40799999999999,2010,6550
1139000062,20140625T000000,288000.0,3,2.5,1150,887,3.0,0,0,3,7,1150.0,0,2007,0,98133,47.7072,-122.35600000000001,1180,915
5589900590,20140505T000000,400000.0,2,1.75,2110,9519,1.0,0,0,2,7,2110.0,0,1948,0,98155,47.7504,-122.306,1480,9519
521049227,20141201T000000,950000.0,4,4.0,5635,9695,2.0,0,3,3,10,4360.0,1275,2011,0,98003,47.3389,-122.334,3726,9765
3626500045,20140626T000000,760000.0,3,2.5,1980,13964,1.0,0,0,5,7,1980.0,0,1959,0,98040,47.571000000000005,-122.227,2040,13964
423059369,20140604T000000,392500.0,4,2.5,2150,7303,2.0,0,0,3,8,2150.0,0,2005,0,98056,47.5109,-122.18299999999999,1940,9569
8651410330,20150306T000000,215150.0,3,1.0,920,4770,1.0,0,0,4,6,920.0,0,1969,0,98042,47.3654,-122.08200000000001,920,4770
1923000150,20150424T000000,754000.0,5,3.5,3020,15305,2.0,0,0,3,10,2230.0,790,1978,0,98040,47.5627,-122.21600000000001,3680,14486
880000205,20140729T000000,249000.0,3,2.0,1260,1125,2.0,0,0,3,7,810.0,450,2011,0,98106,47.5262,-122.361,1260,1172
8718500560,20140627T000000,300000.0,3,1.5,1590,8911,1.0,0,0,3,7,1590.0,0,1956,0,98028,47.7394,-122.25200000000001,1590,9625
4027700795,20150318T000000,268300.0,3,1.0,1190,9000,1.0,0,0,3,7,1190.0,0,1968,0,98028,47.77,-122.264,1960,7200
7131300031,20150331T000000,262500.0,4,2.0,1540,5110,1.0,0,0,3,7,1540.0,0,1957,0,98118,47.5164,-122.26799999999999,1540,5110
8670000060,20140827T000000,535000.0,4,2.5,2710,12138,1.0,0,0,3,8,1700.0,1010,1968,0,98155,47.7657,-122.29,2390,10052
8662500350,20140620T000000,282000.0,4,2.0,1890,6302,2.0,0,0,3,7,1890.0,0,1997,0,98030,47.3846,-122.205,1690,5369
5415350480,20140617T000000,752000.0,4,2.5,2940,10382,2.0,0,0,4,9,2940.0,0,1991,0,98059,47.5333,-122.15100000000001,2980,10547
1115800440,20140918T000000,525000.0,4,1.75,1650,8560,1.0,0,0,3,8,1650.0,0,1970,0,98052,47.6652,-122.146,1700,8560
2346200050,20141017T000000,760369.0,5,2.5,2870,4712,2.0,0,0,3,9,2870.0,0,2014,0,98006,47.5463,-122.182,2870,6768
203600140,20150324T000000,595000.0,3,2.75,2150,31238,2.0,0,0,3,9,2150.0,0,1996,0,98014,47.6596,-121.96,2650,38307
7986400360,20140717T000000,770000.0,5,1.5,2160,5000,1.5,0,2,4,8,2160.0,0,1926,0,98107,47.6645,-122.36,1450,4265
1702900664,20150416T000000,479000.0,2,2.5,1730,1037,3.5,0,0,3,8,1730.0,0,2008,0,98118,47.5594,-122.285,1280,1026
6838700060,20141204T000000,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430.0,0,1993,0,98056,47.5112,-122.19,1430,7220
1455600062,20141021T000000,689000.0,3,2.5,2080,9612,1.0,0,3,4,8,1700.0,380,1940,0,98125,47.7293,-122.28299999999999,2560,10202
9158100090,20150427T000000,550500.0,3,1.75,2540,8280,1.0,0,0,3,7,1270.0,1270,1949,0,98177,47.7219,-122.35799999999999,1950,8280
4140940130,20141121T000000,450000.0,3,2.75,2240,3360,2.0,0,0,3,8,2100.0,140,2014,0,98178,47.4999,-122.23200000000001,1790,5873
3260000300,20141118T000000,850000.0,4,2.25,2330,10451,2.0,0,0,4,8,2330.0,0,1965,0,98005,47.6044,-122.16799999999999,1880,8400
2461900375,20150414T000000,685000.0,4,2.5,2770,6000,2.0,0,0,3,8,2400.0,370,1993,0,98136,47.5536,-122.383,2120,6000
9424400200,20140515T000000,451555.0,2,1.0,1320,4520,1.0,0,1,3,6,1320.0,0,1912,1971,98116,47.5655,-122.39399999999999,1420,4560
3869900155,20150326T000000,340000.0,2,2.0,1250,1178,2.0,0,0,3,7,980.0,270,1996,0,98136,47.5426,-122.387,1270,1242
3432500215,20140610T000000,345000.0,3,1.75,1540,6909,1.0,0,0,4,7,920.0,620,1955,0,98155,47.7451,-122.31299999999999,1130,6908
6099400293,20141208T000000,208000.0,2,1.0,960,13438,1.0,0,0,3,7,960.0,0,1951,0,98168,47.4745,-122.295,1630,11656
4054550010,20150413T000000,1640000.0,5,4.0,4780,118047,2.0,0,0,3,11,4780.0,0,1994,0,98077,47.7243,-122.052,4040,31760
4310700570,20141210T000000,280300.0,2,1.0,920,5000,1.0,0,0,4,6,490.0,430,1949,0,98103,47.7008,-122.338,1500,5000
1498301048,20140508T000000,321950.0,2,1.25,860,1277,2.0,0,0,3,7,860.0,0,2007,0,98144,47.5842,-122.314,1280,1265
2767800065,20150129T000000,429000.0,2,1.0,1010,5000,1.0,0,0,2,7,1010.0,0,1924,0,98107,47.6715,-122.365,1410,5000
7702010030,20140520T000000,551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830.0,0,2001,0,98028,47.7605,-122.234,2500,5788
2212500430,20140814T000000,323000.0,5,2.5,2500,13034,1.0,0,0,3,7,1300.0,1200,1962,0,98092,47.3343,-122.194,2440,13300
2011000010,20140502T000000,257950.0,3,1.75,1370,5858,1.0,0,0,3,7,1370.0,0,1987,0,98198,47.3815,-122.31299999999999,1400,7500
7732300390,20140523T000000,735000.0,3,2.5,2390,9157,2.0,0,0,3,9,2390.0,0,1984,0,98052,47.6617,-122.15,2360,8250
7974200820,20140821T000000,865000.0,5,3.0,2900,6730,1.0,0,0,5,8,1830.0,1070,1977,0,98115,47.6784,-122.285,2370,6283
2726059144,20150410T000000,1037000.0,5,3.75,4570,10194,2.0,0,0,3,11,4570.0,0,2006,0,98034,47.718,-122.161,2040,7560
1703050200,20140806T000000,648000.0,4,2.5,2620,5450,2.0,0,0,3,9,2620.0,0,2001,0,98074,47.6301,-122.01899999999999,2590,5371
5437820020,20140807T000000,195000.0,3,1.75,1580,7875,1.0,0,0,3,7,1580.0,0,1979,0,98022,47.1958,-122.00299999999999,1560,8314
2881700522,20150421T000000,438000.0,3,2.25,1820,9150,1.0,0,0,3,7,1320.0,500,1961,0,98133,47.736999999999995,-122.334,1780,8055
1001200050,20140923T000000,259000.0,4,1.5,1260,7248,1.5,0,0,5,7,1260.0,0,1955,0,98188,47.433,-122.292,1300,7732
8818400490,20140611T000000,527000.0,2,1.75,1640,4080,1.0,0,0,3,7,840.0,800,1921,0,98105,47.6645,-122.32600000000001,1980,4080
3362400472,20141202T000000,403000.0,2,1.0,720,3255,1.0,0,0,4,6,720.0,0,1905,0,98103,47.6823,-122.348,1430,3170
6072400280,20140619T000000,619850.0,4,2.5,2270,9247,1.0,0,0,5,8,1500.0,770,1972,0,98006,47.5602,-122.176,2270,9163
2493200155,20150403T000000,950000.0,4,2.25,2770,5320,2.0,0,1,3,9,2440.0,330,2013,0,98136,47.5283,-122.385,2100,6011
5700004485,20140520T000000,978000.0,4,2.75,2620,13777,1.5,0,2,4,9,1720.0,900,1926,0,98144,47.58,-122.285,3530,9287
1523550480,20140613T000000,580000.0,3,2.5,2040,4627,2.0,0,0,3,8,2040.0,0,1992,0,98052,47.6365,-122.10799999999999,2230,4500
9274200314,20140821T000000,568000.0,3,2.5,1740,1279,3.0,0,0,3,8,1740.0,0,2008,0,98116,47.5891,-122.387,1740,1280
621069039,20150220T000000,327000.0,4,2.25,1620,106722,1.0,0,0,3,8,1200.0,420,1980,0,98042,47.3394,-122.09100000000001,1620,38400
6896300375,20140505T000000,580000.0,2,1.0,2540,7000,1.0,0,0,5,8,1320.0,1220,1942,0,98118,47.5259,-122.26100000000001,2160,6000
2254501342,20150505T000000,518000.0,2,1.5,1140,1149,2.0,0,0,3,7,940.0,200,2001,0,98122,47.6124,-122.314,1460,1149
3034200660,20140619T000000,507000.0,3,2.5,2120,7201,2.0,0,0,3,8,2120.0,0,2003,0,98133,47.7174,-122.337,1930,7206
259801110,20140828T000000,439000.0,3,1.75,1250,7030,1.0,0,0,3,7,1250.0,0,1965,0,98008,47.6285,-122.118,1460,7210
7280300042,20150401T000000,650000.0,4,2.25,2330,7220,2.0,0,1,3,8,1600.0,730,1988,0,98177,47.7764,-122.38600000000001,2220,9100
1823049046,20140806T000000,240000.0,2,1.5,1670,9880,1.0,0,0,4,7,1670.0,0,1941,1963,98146,47.4864,-122.348,1670,9807
7589200153,20140609T000000,559000.0,3,1.5,2070,5386,1.0,0,0,4,7,1140.0,930,1948,0,98117,47.6896,-122.374,1770,5386
2354300835,20141224T000000,480000.0,2,2.0,1140,12000,1.0,0,0,3,6,1140.0,0,1943,0,98027,47.5277,-122.031,1880,6125
7227500910,20140624T000000,139000.0,2,1.0,690,5280,1.0,0,0,4,5,690.0,0,1942,0,98056,47.4953,-122.18700000000001,1140,4860
2215450100,20150112T000000,330000.0,4,2.5,2240,7589,2.0,0,0,3,8,2240.0,0,1994,0,98030,47.3824,-122.20700000000001,2250,7300
8564950250,20150107T000000,528000.0,3,2.5,2810,4932,2.0,0,0,3,8,2810.0,0,2003,0,98011,47.7739,-122.227,2470,4919
7203110240,20140522T000000,660000.0,3,2.5,2450,4332,2.0,0,0,3,8,2450.0,0,2010,0,98053,47.6942,-122.016,2450,4154
8651611590,20140528T000000,840000.0,4,2.5,3420,8405,2.0,0,0,3,10,3420.0,0,2000,0,98074,47.6328,-122.064,3230,8460
7300700050,20150219T000000,325000.0,3,1.0,1300,8879,1.0,0,0,3,7,920.0,380,1950,0,98155,47.7465,-122.32600000000001,1530,6960
3303900090,20141023T000000,898000.0,3,2.25,2650,12845,1.0,0,3,3,9,1770.0,880,1977,0,98034,47.7209,-122.256,2650,12902
546000865,20140919T000000,556000.0,3,1.0,1800,4005,1.5,0,0,4,7,1160.0,640,1929,0,98117,47.6876,-122.38,1240,4005
6352600680,20141021T000000,798000.0,3,2.5,2849,9588,2.0,0,0,3,10,2849.0,0,2001,0,98074,47.6487,-122.079,3190,8897
1247600105,20141020T000000,5110800.0,5,5.25,8010,45517,2.0,1,4,3,12,5990.0,2020,1999,0,98033,47.6767,-122.211,3430,26788
4025300371,20150408T000000,392500.0,3,1.0,1660,8839,1.0,0,0,4,7,1660.0,0,1947,0,98155,47.7485,-122.3,1230,9236
2902200234,20141209T000000,525000.0,3,2.25,1290,1182,2.0,0,0,3,8,1000.0,290,2006,0,98102,47.637,-122.32700000000001,1300,1169
7889100020,20150414T000000,270000.0,3,2.5,1720,8550,1.0,0,0,4,7,1720.0,0,1968,0,98002,47.2837,-122.20700000000001,1460,8550
6626300095,20140519T000000,749950.0,4,2.5,3430,64441,2.0,0,0,3,8,3430.0,0,2013,0,98077,47.7694,-122.064,3580,64441
1565600130,20140821T000000,275000.0,5,1.75,2180,9178,1.0,0,0,3,7,1140.0,1040,1963,0,98188,47.4364,-122.28,2140,9261
3204800520,20150225T000000,399500.0,3,1.75,1410,7700,1.0,0,0,4,7,1410.0,0,1967,0,98056,47.5375,-122.176,1560,7700
1338600185,20140624T000000,1157400.0,3,2.5,2740,5925,2.0,0,2,3,10,2740.0,0,1913,1992,98112,47.6313,-122.303,2740,5948
3558900590,20150324T000000,692500.0,6,1.75,2230,10080,1.0,0,0,3,7,1390.0,840,1969,0,98034,47.7089,-122.20100000000001,2110,8475
5652600185,20140502T000000,750000.0,3,1.75,2240,10578,2.0,0,0,5,8,1550.0,690,1923,0,98115,47.6954,-122.292,1570,10578
4222310010,20150420T000000,267950.0,4,1.0,1730,7350,1.5,0,0,4,6,1730.0,0,1970,0,98003,47.3467,-122.307,1440,7752
7394400080,20150304T000000,535000.0,4,3.25,2840,4000,2.0,0,3,3,9,2330.0,510,2014,0,98108,47.5529,-122.29299999999999,2160,4867
8067000020,20140611T000000,295000.0,5,3.5,2100,5107,2.0,0,0,3,7,1410.0,690,1999,0,98178,47.5108,-122.257,1410,5650
2028700575,20141113T000000,550000.0,3,2.0,1390,2688,1.5,0,0,5,7,1390.0,0,1915,0,98117,47.6783,-122.366,1440,2900
3432500760,20140818T000000,370000.0,3,1.0,1440,8287,1.5,0,0,4,7,1440.0,0,1928,0,98155,47.7438,-122.315,1330,8285
